date,city,pm25,pm10,no2,co,o3,temperature,humidity,wind_speed,aqi,aqi_category
2025-08-20,Delhi,40.3,81.3,13.1,0.54,23.5,27.6,96,7,81,Satisfactory
2025-08-20,Noida,32.5,59.9,11.7,0.42,19.6,28,100,8.6,60,Satisfactory
2025-08-20,Gurugram,16.5,35.3,8,0.3,19.6,26.2,100,8.3,35,Good
2025-08-20,Faridabad,43.8,77.2,14.7,0.57,17.5,25.5,92,7.7,77,Satisfactory
2025-08-20,Ghaziabad,44.6,96.2,17.2,0.78,21.2,24.3,90,7.3,96,Satisfactory
2025-08-21,Delhi,16.1,30.2,8,0.3,17.8,25.3,99,8.8,30,Good
2025-08-21,Noida,39.7,84.9,12.2,0.56,18.9,26.9,100,8.4,85,Satisfactory
2025-08-21,Gurugram,25.3,49.5,8,0.36,23.2,27.2,94,7.9,50,Good
2025-08-21,Faridabad,34.4,62.5,12.1,0.52,19.3,26.1,91,7.9,62,Satisfactory
2025-08-21,Ghaziabad,39.3,66.4,13.7,0.62,17.5,25,100,7.8,66,Satisfactory
2025-08-22,Delhi,44.5,72.8,14.4,0.75,20.6,26.9,100,8.9,74,Satisfactory
2025-08-22,Noida,35.7,59,11.2,0.62,19.5,26,97,9,60,Satisfactory
2025-08-22,Gurugram,40.5,67.7,11.5,0.67,22.1,27.2,95,6.4,68,Satisfactory
2025-08-22,Faridabad,15,31.8,8,0.3,17.8,27.6,100,8.5,32,Good
2025-08-22,Ghaziabad,42.4,85.6,16.8,0.56,18.1,24.6,93,9.4,86,Satisfactory
2025-08-23,Delhi,15,25.8,8,0.3,23.6,24.7,100,7,26,Good
2025-08-23,Noida,34.8,75.8,11.1,0.56,17.5,25.4,92,9,76,Satisfactory
2025-08-23,Gurugram,18.7,36.3,8,0.3,21.8,27.2,96,5.7,36,Good
2025-08-23,Faridabad,15.2,28.1,8,0.3,23.6,26.1,100,8.3,28,Good
2025-08-23,Ghaziabad,17.6,30.6,8,0.3,17.9,25.9,91,7.6,31,Good
2025-08-24,Delhi,20.1,33.8,8,0.35,21.2,27.2,92,7.6,34,Good
2025-08-24,Noida,15,31.3,8,0.3,16.9,26.6,94,6.3,31,Good
2025-08-24,Gurugram,35.4,63.2,12,0.44,19.7,25.6,92,8.6,63,Satisfactory
2025-08-24,Faridabad,15.3,27.5,8,0.3,16.8,24.3,100,8.5,28,Good
2025-08-24,Ghaziabad,16.8,31.9,8,0.3,23.1,26.5,93,9.8,32,Good
2025-08-25,Delhi,35.3,60.8,13.3,0.5,17.5,26.4,100,6,61,Satisfactory
2025-08-25,Noida,15.8,34.4,8,0.3,20.5,24.6,92,8.2,34,Good
2025-08-25,Gurugram,25,43.7,8,0.32,18.1,25.2,100,8.8,44,Good
2025-08-25,Faridabad,18.4,39.2,8,0.3,17.8,27.4,100,8.1,39,Good
2025-08-25,Ghaziabad,15.2,27,8,0.3,22.2,25.9,96,7.9,27,Good
2025-08-26,Delhi,21.4,45.9,8,0.32,16.5,25.3,98,8.8,46,Good
2025-08-26,Noida,38.5,67.1,16.1,0.69,20.8,26.3,94,7.6,67,Satisfactory
2025-08-26,Gurugram,15.9,33.1,8,0.3,22.3,26.6,100,6.8,33,Good
2025-08-26,Faridabad,36.2,62.1,10.8,0.44,20.7,24,100,5.2,62,Satisfactory
2025-08-26,Ghaziabad,20.4,38.7,8,0.34,23.1,26.8,94,9.4,39,Good
2025-08-27,Delhi,15.5,29.2,8,0.3,19.7,24.5,100,6.1,29,Good
2025-08-27,Noida,35.3,65.5,9.9,0.5,20,25,100,8.4,66,Satisfactory
2025-08-27,Gurugram,18.2,30.9,8,0.3,17.8,25.7,100,7.2,31,Good
2025-08-27,Faridabad,17.5,31.1,8,0.3,16.6,25,94,9.1,31,Good
2025-08-27,Ghaziabad,21.1,39,8,0.3,21.6,27.7,96,7.6,39,Good
2025-08-28,Delhi,24.2,48.9,9.5,0.32,21.5,26.3,98,5.3,49,Good
2025-08-28,Noida,20,38.3,8,0.3,21.8,27.5,91,7.7,38,Good
2025-08-28,Gurugram,22.9,48.7,8,0.39,22,25.6,100,9.6,49,Good
2025-08-28,Faridabad,41.6,88.4,13,0.62,18,27.2,100,9.1,88,Satisfactory
2025-08-28,Ghaziabad,20.5,36.3,8,0.3,23.5,25.3,100,8.9,36,Good
2025-08-29,Delhi,16.4,36,8,0.3,22,25.3,97,9.6,36,Good
2025-08-29,Noida,31.7,69.5,10.3,0.48,23.6,24,100,6,70,Satisfactory
2025-08-29,Gurugram,18,28.8,8,0.3,22.3,27.1,92,6.4,30,Good
2025-08-29,Faridabad,19.7,36.9,8,0.3,17.6,25.9,100,5.4,37,Good
2025-08-29,Ghaziabad,18.1,36.9,8,0.3,17.3,26.6,100,6.7,37,Good
2025-08-30,Delhi,18.6,36.6,8,0.3,17.9,26.1,100,6.1,37,Good
2025-08-30,Noida,31.5,67.5,10.1,0.41,17.4,25.1,94,9.4,68,Satisfactory
2025-08-30,Gurugram,15,29.3,8,0.3,23.1,24.6,100,9.4,29,Good
2025-08-30,Faridabad,34.3,73.5,13.6,0.47,18.1,26.4,100,6.8,74,Satisfactory
2025-08-30,Ghaziabad,35.3,71.3,10.2,0.52,19.1,24.2,94,6.1,71,Satisfactory
2025-08-31,Delhi,33.8,54.2,9.6,0.57,18,26.5,94,7.7,56,Satisfactory
2025-08-31,Noida,25.7,52.4,10.6,0.36,19.8,26.1,100,9.6,52,Satisfactory
2025-08-31,Gurugram,29,58.4,10.1,0.4,16.4,28,100,7.2,58,Satisfactory
2025-08-31,Faridabad,15,31.6,8,0.3,19.2,24.8,100,9.9,32,Good
2025-08-31,Ghaziabad,15.1,33,8,0.3,17.6,25.7,100,9.8,33,Good
2025-09-01,Delhi,68.1,148,27.1,1.15,17.8,27.9,89,5.4,132,Moderate
2025-09-01,Noida,53.1,113,20.6,0.91,22.2,24.2,99,4.8,109,Moderate
2025-09-01,Gurugram,34.1,74.9,12,0.54,20.2,26.5,91,6.4,75,Satisfactory
2025-09-01,Faridabad,39.3,81.3,16.1,0.6,16.1,25.1,99,3.5,81,Satisfactory
2025-09-01,Ghaziabad,51.3,82.6,14.7,0.78,21.3,24.5,84,3.7,86,Satisfactory
2025-09-02,Delhi,27.6,60.2,8.3,0.39,18.8,24.5,96,3.7,60,Satisfactory
2025-09-02,Noida,25.1,47.5,8.2,0.43,23.8,24.5,81,3.7,48,Good
2025-09-02,Gurugram,51.8,101.8,21.5,0.89,19.9,27.5,100,3.5,101,Moderate
2025-09-02,Faridabad,53.2,111.8,16.5,0.83,18.4,25.8,86,5.4,108,Moderate
2025-09-02,Ghaziabad,65,113.4,25.4,0.97,21.7,24.6,99,5.8,117,Moderate
2025-09-03,Delhi,45.3,98,13.8,0.71,19.8,24.7,84,6,98,Satisfactory
2025-09-03,Noida,57.6,104,16.4,0.98,22.3,26.1,94,6.5,103,Moderate
2025-09-03,Gurugram,54.5,109,21.1,0.66,18.3,25.6,80,4.1,106,Moderate
2025-09-03,Faridabad,47.8,78.6,14.7,0.68,19.1,24.1,86,6.4,80,Satisfactory
2025-09-03,Ghaziabad,69.5,132.5,25.8,0.93,22.7,24.1,86,4.3,132,Moderate
2025-09-04,Delhi,63.7,128,24.3,1.07,17.3,25.6,97,5.7,119,Moderate
2025-09-04,Noida,48.7,92.4,19.4,0.82,21,24.7,93,6.2,92,Satisfactory
2025-09-04,Gurugram,34.3,57.3,12.6,0.56,18.7,25.2,87,4,57,Satisfactory
2025-09-04,Faridabad,38,64.5,13.5,0.59,16.2,27.3,82,4.1,64,Satisfactory
2025-09-04,Ghaziabad,51.9,112.9,17,0.78,23.4,27.1,92,4,109,Moderate
2025-09-05,Delhi,47.9,87.8,15.9,0.83,21.7,27.9,84,6.3,88,Satisfactory
2025-09-05,Noida,49.4,84.2,19.8,0.7,24,27,97,4,84,Satisfactory
2025-09-05,Gurugram,53.7,115.4,19.1,0.66,19.1,26.4,87,5.2,110,Moderate
2025-09-05,Faridabad,33.7,60.3,13.8,0.41,18.8,25.2,86,3.6,60,Satisfactory
2025-09-05,Ghaziabad,66.8,124.5,26.6,0.86,21.1,25.5,82,5.1,123,Moderate
2025-09-06,Delhi,64,108.7,22.6,0.93,22.1,27.4,93,4,113,Moderate
2025-09-06,Noida,50,108.9,14.2,0.66,23.8,24,82,5.6,106,Moderate
2025-09-06,Gurugram,39.8,77.8,16.6,0.57,21.9,24.3,94,3.5,78,Satisfactory
2025-09-06,Faridabad,35.2,76.4,11.4,0.49,16.3,24.7,85,6.7,76,Satisfactory
2025-09-06,Ghaziabad,57.5,115.2,17,0.84,21.6,26.1,84,6.4,110,Moderate
2025-09-07,Delhi,36.4,72,14.1,0.58,21,26.9,87,5.5,72,Satisfactory
2025-09-07,Noida,51.8,113.4,17.9,0.87,20.9,24.4,99,3.8,109,Moderate
2025-09-07,Gurugram,29.2,53.9,8.7,0.42,21.1,25.8,85,4.3,54,Satisfactory
2025-09-07,Faridabad,53.8,108.4,15.9,0.74,17.3,25.7,87,3.6,106,Moderate
2025-09-07,Ghaziabad,58,119,21.7,0.73,17.8,27.4,97,5.9,113,Moderate
2025-09-08,Delhi,70.2,142.2,26.1,1.13,19.5,25.1,94,6.4,134,Moderate
2025-09-08,Noida,57.2,121.8,21.4,0.84,19.1,25.7,99,3.6,115,Moderate
2025-09-08,Gurugram,28.8,57.3,9.8,0.52,16.1,24,96,6.2,57,Satisfactory
2025-09-08,Faridabad,59.3,111.8,18.1,1.01,21.8,27.6,81,6.4,108,Moderate
2025-09-08,Ghaziabad,37.7,68.1,13.8,0.47,21.9,27,86,6.1,68,Satisfactory
2025-09-09,Delhi,48.2,102.4,13.9,0.78,16.1,24.2,97,3.6,102,Moderate
2025-09-09,Noida,50.6,104.1,19.1,0.89,20.8,27,96,3.7,103,Moderate
2025-09-09,Gurugram,59,97.5,18.1,1,22.3,27.9,99,4.6,98,Satisfactory
2025-09-09,Faridabad,50,106.3,15.3,0.62,21.9,26.4,99,5.3,104,Moderate
2025-09-09,Ghaziabad,52.1,97.1,21.1,0.83,16.5,24.8,98,4,97,Satisfactory
2025-09-10,Delhi,32.1,62,11.4,0.5,17.1,25.7,97,3.9,62,Satisfactory
2025-09-10,Noida,42.8,70.4,14.2,0.53,19.1,26.7,84,3.9,71,Satisfactory
2025-09-10,Gurugram,27.1,46.6,10.4,0.42,23.5,27.8,97,5.4,47,Good
2025-09-10,Faridabad,49.2,92.6,20,0.7,18.2,27.6,87,4.9,93,Satisfactory
2025-09-10,Ghaziabad,50.1,90.9,19.8,0.78,21.2,25.3,81,6.6,91,Satisfactory
2025-09-11,Delhi,42,70.2,16.4,0.71,19.6,27.1,94,5.6,70,Satisfactory
2025-09-11,Noida,59.8,118.1,24.5,0.88,19.6,27.1,99,3.6,112,Moderate
2025-09-11,Gurugram,46.9,85,14.7,0.58,21.1,26.9,83,5.2,85,Satisfactory
2025-09-11,Faridabad,49.2,104.8,18.2,0.6,21.5,25.5,89,3.5,103,Moderate
2025-09-11,Ghaziabad,34,73.9,9.7,0.53,22.2,26.8,95,3.4,74,Satisfactory
2025-09-12,Delhi,66,107.1,19.2,1.15,16.4,26.7,83,6.4,120,Moderate
2025-09-12,Noida,39.9,68.8,12.8,0.62,19.1,25.9,83,4.6,69,Satisfactory
2025-09-12,Gurugram,45.4,74,13.1,0.64,21.8,26.9,98,4.6,76,Satisfactory
2025-09-12,Faridabad,60.1,113.4,19.1,0.9,18.5,25.3,90,4.7,109,Moderate
2025-09-12,Ghaziabad,50.9,94.2,19.4,0.86,23.9,24.2,86,4.2,94,Satisfactory
2025-09-13,Delhi,48.8,86.6,17.8,0.66,19.4,24,84,4.5,87,Satisfactory
2025-09-13,Noida,35.1,75.2,10.5,0.57,21.3,25.4,94,6.3,75,Satisfactory
2025-09-13,Gurugram,26.5,54,10.4,0.47,18.2,24.7,98,5.1,54,Satisfactory
2025-09-13,Faridabad,24.4,39.8,8.5,0.34,21.9,27.5,83,4.6,41,Good
2025-09-13,Ghaziabad,51.4,109.1,18.6,0.78,19.3,27.9,93,5.3,106,Moderate
2025-09-14,Delhi,30.5,62.4,10.4,0.49,23.1,27.1,91,4.2,62,Satisfactory
2025-09-14,Noida,44.4,81.6,13.8,0.6,17.4,25.2,96,3.4,82,Satisfactory
2025-09-14,Gurugram,29,46.7,10.1,0.5,18.6,26.9,88,3.7,48,Good
2025-09-14,Faridabad,32.2,70,11.7,0.43,21,27.4,86,6.5,70,Satisfactory
2025-09-14,Ghaziabad,21,40.7,8,0.3,21.3,26.1,87,3.4,41,Good
2025-09-15,Delhi,54.4,95.9,16.6,0.91,23.8,25.9,81,5.3,96,Satisfactory
2025-09-15,Noida,52.5,84.5,17.4,0.75,21.8,27.3,91,5.2,88,Satisfactory
2025-09-15,Gurugram,22.3,47.8,8.6,0.38,20,24.2,83,3.4,48,Good
2025-09-15,Faridabad,35.8,66.5,11.2,0.55,18.8,27.2,82,4.1,66,Satisfactory
2025-09-15,Ghaziabad,30.2,59.6,8.9,0.45,18.9,24.1,85,6.3,60,Satisfactory
2025-09-16,Delhi,39.8,85.4,13.7,0.61,22.8,27.9,88,5,85,Satisfactory
2025-09-16,Noida,26.4,45.4,9.8,0.42,21.6,26.7,98,6.1,45,Good
2025-09-16,Gurugram,48.5,87.5,14.7,0.62,22.5,25.9,91,4.8,88,Satisfactory
2025-09-16,Faridabad,55.6,117,16.6,0.88,22,24.8,95,6,111,Moderate
2025-09-16,Ghaziabad,60.7,109,22,1.09,19.2,25,96,5.9,106,Moderate
2025-09-17,Delhi,44.3,85.5,15.2,0.73,19.9,24.8,91,5.8,86,Satisfactory
2025-09-17,Noida,53.9,97.9,16.5,0.96,23.1,24.2,83,6.6,98,Satisfactory
2025-09-17,Gurugram,53,106.3,16.9,0.68,19,26.5,97,4.4,104,Moderate
2025-09-17,Faridabad,50,88.9,16.9,0.61,16.5,27.6,88,6,89,Satisfactory
2025-09-17,Ghaziabad,61.7,104.7,22.1,0.93,16.8,25.7,89,4.3,106,Moderate
2025-09-18,Delhi,51.4,90.9,15.4,0.89,17.8,26.9,82,3.5,91,Satisfactory
2025-09-18,Noida,26.7,47,10.7,0.42,23.8,26.1,99,6.3,47,Good
2025-09-18,Gurugram,60,129.8,24.1,0.73,16.5,25.2,80,3.5,120,Moderate
2025-09-18,Faridabad,52.8,99.3,17.5,0.93,21.7,27.9,93,6.3,99,Satisfactory
2025-09-18,Ghaziabad,64.1,129.3,22.4,1.01,22,26.5,95,3.8,120,Moderate
2025-09-19,Delhi,45.2,99.3,18.8,0.77,20.3,24.5,91,5.9,99,Satisfactory
2025-09-19,Noida,55.8,89.7,19.9,0.71,16.7,27.1,83,6.5,93,Satisfactory
2025-09-19,Gurugram,47.3,97.5,13.9,0.57,21,25.7,96,4.5,98,Satisfactory
2025-09-19,Faridabad,61.7,115.3,22.4,0.96,22.2,26.3,98,5.2,110,Moderate
2025-09-19,Ghaziabad,59,116.5,17.1,0.77,20,24.9,82,6,111,Moderate
2025-09-20,Delhi,61.1,105.9,18.3,1.04,18.2,26,80,3.7,104,Moderate
2025-09-20,Noida,45.1,95.8,13.5,0.57,17.4,25.4,98,5.7,96,Satisfactory
2025-09-20,Gurugram,52.8,102.3,18.1,0.71,23.3,27.8,99,4.4,102,Moderate
2025-09-20,Faridabad,47.8,92.5,16.5,0.81,19.3,24.3,95,6.3,92,Satisfactory
2025-09-20,Ghaziabad,42.9,71,16.9,0.6,16.6,25.3,86,4,72,Satisfactory
2025-09-21,Delhi,23.1,46.4,8,0.3,20.7,27.8,90,6.5,46,Good
2025-09-21,Noida,45.5,92.9,14,0.69,20.4,24.1,89,5.8,93,Satisfactory
2025-09-21,Gurugram,41.6,72.8,13.1,0.55,17.1,25.7,99,3.7,73,Satisfactory
2025-09-21,Faridabad,23.4,46.8,8.7,0.3,16.4,24.4,80,5.7,47,Good
2025-09-21,Ghaziabad,44.6,80.3,13.3,0.59,18.3,26.9,80,4.1,80,Satisfactory
2025-09-22,Delhi,57,101.2,21.8,0.88,17.9,26.8,95,5.8,101,Moderate
2025-09-22,Noida,34,72.1,14,0.53,23.2,24.8,90,4.6,72,Satisfactory
2025-09-22,Gurugram,46.3,75.2,13.4,0.66,20.1,24,81,6,77,Satisfactory
2025-09-22,Faridabad,56.4,101.7,20.5,0.87,23.5,25,93,6,101,Moderate
2025-09-22,Ghaziabad,65.7,134,21.2,0.94,19.4,26.8,89,6.7,123,Moderate
2025-09-23,Delhi,32,56.1,11.6,0.54,20.8,24.5,95,4.5,56,Satisfactory
2025-09-23,Noida,59.3,128.2,19.7,1.04,21.6,25.1,96,5.5,119,Moderate
2025-09-23,Gurugram,35.3,65.6,14.2,0.6,16.4,27.2,94,3.8,66,Satisfactory
2025-09-23,Faridabad,46.9,79.9,13.9,0.8,21.4,27.1,93,4.6,80,Satisfactory
2025-09-23,Ghaziabad,30,51.6,10.7,0.4,16.3,24.3,94,3.8,52,Satisfactory
2025-09-24,Delhi,43.6,83,15.2,0.6,21.9,28,87,3.5,83,Satisfactory
2025-09-24,Noida,49.2,97.2,16.9,0.69,19,26.3,91,3.9,97,Satisfactory
2025-09-24,Gurugram,27.8,57.2,9.8,0.38,21.1,25.8,91,6,57,Satisfactory
2025-09-24,Faridabad,32.6,62,11.4,0.49,21.8,25.4,90,5.7,62,Satisfactory
2025-09-24,Ghaziabad,59.9,105.5,24.6,0.78,22.8,24.5,95,6.6,104,Moderate
2025-09-25,Delhi,44.9,93.3,15.3,0.72,19.6,25.5,88,4,93,Satisfactory
2025-09-25,Noida,47.2,101.9,15.5,0.69,23.5,25.3,82,4.8,101,Moderate
2025-09-25,Gurugram,24.3,52.9,8,0.31,17.6,25.6,86,5.7,53,Satisfactory
2025-09-25,Faridabad,59.3,125.5,18.2,0.74,17,25,82,4.1,117,Moderate
2025-09-25,Ghaziabad,66.6,127.2,21.6,0.99,22.7,24.4,92,3.6,122,Moderate
2025-09-26,Delhi,68.9,139.4,27.6,0.96,16.4,25.7,98,5.7,130,Moderate
2025-09-26,Noida,47.6,79.2,16.4,0.6,20.2,24.6,98,6,79,Satisfactory
2025-09-26,Gurugram,56.7,113.9,21.9,0.99,21.7,25.3,81,3.8,109,Moderate
2025-09-26,Faridabad,26.6,43.3,8,0.34,16.4,27.6,95,3.9,44,Good
2025-09-26,Ghaziabad,31.7,65.5,8.9,0.43,19.2,27.1,92,3.5,66,Satisfactory
2025-09-27,Delhi,42,75.7,15.7,0.57,23.9,27.9,88,6.6,76,Satisfactory
2025-09-27,Noida,47.4,102.2,18.5,0.81,18.3,26.2,87,4.7,101,Moderate
2025-09-27,Gurugram,27,58.8,9.8,0.44,21.7,25.5,85,4.5,59,Satisfactory
2025-09-27,Faridabad,30.7,54.7,11.8,0.46,20.7,25.9,89,3.6,55,Satisfactory
2025-09-27,Ghaziabad,35.8,69.2,13.5,0.58,21.4,27.3,82,6,69,Satisfactory
2025-09-28,Delhi,57.1,108.9,20.8,0.93,22,27,81,3.5,106,Moderate
2025-09-28,Noida,49.8,88.2,20.3,0.69,23.3,27.2,89,3.4,88,Satisfactory
2025-09-28,Gurugram,45.1,97.7,16.4,0.77,17.7,25.8,84,5.6,98,Satisfactory
2025-09-28,Faridabad,45.5,85,17,0.73,17.5,26.3,90,4.6,85,Satisfactory
2025-09-28,Ghaziabad,51,86.4,17.8,0.88,16.4,24.6,96,6.4,86,Satisfactory
2025-09-29,Delhi,35,58.6,14.4,0.55,23.7,24.3,97,6.3,59,Satisfactory
2025-09-29,Noida,33.3,59,11.7,0.49,24,24.3,87,6.2,59,Satisfactory
2025-09-29,Gurugram,43.5,91.2,15.1,0.6,21.6,26.4,93,5.7,91,Satisfactory
2025-09-29,Faridabad,50,99.8,17.3,0.8,20.4,26.7,97,5,100,Satisfactory
2025-09-29,Ghaziabad,69.3,114.7,20.8,1,22.9,27,86,6.3,131,Moderate
2025-09-30,Delhi,67.9,116.4,25.9,0.92,23.7,24.4,85,6.2,126,Moderate
2025-09-30,Noida,25.4,46,9.4,0.34,19.1,24.8,87,5.2,46,Good
2025-09-30,Gurugram,50.1,97.2,20,0.89,21.7,25.1,97,5.5,97,Satisfactory
2025-09-30,Faridabad,60.4,131.9,25,0.74,17.1,26.4,89,6.5,121,Moderate
2025-09-30,Ghaziabad,49.9,82,16.4,0.87,22.4,24.8,94,4.8,83,Satisfactory
2025-10-01,Delhi,168.2,286.3,63,2.41,21.1,20.6,48,3.8,337,Very Poor
2025-10-01,Noida,146.9,295,42.7,1.9,20.9,23.2,36,5.6,321,Very Poor
2025-10-01,Gurugram,161.1,343.7,47.2,2.83,16.8,21.6,49,6.1,332,Very Poor
2025-10-01,Faridabad,168.9,306.5,67.2,2.31,16.6,22.8,39,6.3,338,Very Poor
2025-10-01,Ghaziabad,158.6,307.4,45.8,2.73,17,23.8,37,5.1,330,Very Poor
2025-10-02,Delhi,192.9,397.8,68.7,2.6,16.6,22.1,53,4.2,360,Very Poor
2025-10-02,Noida,169.4,316.6,47.8,2.96,18.7,20.7,44,6.5,338,Very Poor
2025-10-02,Gurugram,156.5,313.5,58.7,2.68,20.1,21.4,47,4,328,Very Poor
2025-10-02,Faridabad,161.2,268,52.2,2.69,16,22.7,39,5.8,332,Very Poor
2025-10-02,Ghaziabad,173.8,300.8,72.6,2.66,16.1,23.5,50,5.7,341,Very Poor
2025-10-03,Delhi,158.3,266.9,54.8,2.21,18.6,22.8,41,4.3,329,Very Poor
2025-10-03,Noida,179.8,352.6,68.4,2.35,19.6,23.9,40,4.9,346,Very Poor
2025-10-03,Gurugram,141.1,302,49.8,2.1,19,22.3,51,3.7,316,Very Poor
2025-10-03,Faridabad,191.7,360.6,56.1,2.67,18.1,22.2,47,4.6,355,Very Poor
2025-10-03,Ghaziabad,171.7,347.2,51.7,2.75,21.3,23.3,52,5.8,340,Very Poor
2025-10-04,Delhi,177.5,324.4,73.8,2.68,18.4,20.3,52,5.9,344,Very Poor
2025-10-04,Noida,109.4,192.7,42.6,1.93,19.1,22.5,44,5.2,265,Poor
2025-10-04,Gurugram,152.7,307.9,55.6,2.37,23.5,22.9,39,4.8,325,Very Poor
2025-10-04,Faridabad,117.8,244,42.1,1.84,16.9,20.1,53,5.3,293,Poor
2025-10-04,Ghaziabad,135.2,244.1,55.7,2.19,21.4,22.7,46,5.8,312,Very Poor
2025-10-05,Delhi,109,207.9,39,1.89,18.6,22.6,37,5.4,263,Poor
2025-10-05,Noida,151.8,290.1,52.3,1.83,19.5,21.5,47,6.6,324,Very Poor
2025-10-05,Gurugram,115.4,246.9,40.9,1.66,22.8,22.8,42,6.4,285,Poor
2025-10-05,Faridabad,122.1,203.9,38.5,1.81,21.4,21.4,45,3.9,302,Very Poor
2025-10-05,Ghaziabad,132.8,287.3,49.8,2.19,20.1,22.5,46,4.1,310,Very Poor
2025-10-06,Delhi,170.1,293,62.5,2.58,22.6,23.8,36,4.9,339,Very Poor
2025-10-06,Noida,138.7,303.2,56,2.06,23.4,22,52,6.2,314,Very Poor
2025-10-06,Gurugram,152.9,323.5,49,1.92,18.3,22.1,46,4.4,325,Very Poor
2025-10-06,Faridabad,148.8,244.8,43.8,2.06,19.8,23.3,45,4.6,322,Very Poor
2025-10-06,Ghaziabad,195.2,328.6,80.1,2.6,23.8,23.7,39,4.4,358,Very Poor
2025-10-07,Delhi,159.7,338.9,61.7,2.65,19.9,21.8,41,6.2,331,Very Poor
2025-10-07,Noida,176.4,352.5,61,2.82,23.8,20.8,44,3.4,343,Very Poor
2025-10-07,Gurugram,179.6,338.5,50.6,2.91,19.1,21.4,46,5.6,346,Very Poor
2025-10-07,Faridabad,156.2,269.2,56.1,2.26,20.6,20.6,49,6.7,328,Very Poor
2025-10-07,Ghaziabad,194.9,314.7,77.2,2.76,16.9,22.8,47,4.7,358,Very Poor
2025-10-08,Delhi,189.7,313.1,64.8,3.18,18,23.7,47,6.4,354,Very Poor
2025-10-08,Noida,165.4,340.5,53.7,2.73,20.4,21.8,42,6.1,335,Very Poor
2025-10-08,Gurugram,136.3,278.9,45,1.87,21.4,22.2,43,5.1,313,Very Poor
2025-10-08,Faridabad,155.2,337.7,62.9,1.93,17.2,23,53,6.5,327,Very Poor
2025-10-08,Ghaziabad,179.1,302.2,50.9,3.1,16.6,21.7,53,6,345,Very Poor
2025-10-09,Delhi,137.3,237.7,39.5,2.04,19.7,22.7,41,6.5,313,Very Poor
2025-10-09,Noida,141.8,239.9,58.7,2.09,18.3,21.9,50,5.3,317,Very Poor
2025-10-09,Gurugram,140.6,253.8,40,2.44,19.2,23.4,44,6.2,316,Very Poor
2025-10-09,Faridabad,190.2,364.4,54.2,3.42,19,21.6,40,5,354,Very Poor
2025-10-09,Ghaziabad,181.8,370.5,73.1,2.92,20.2,22.4,36,4.5,348,Very Poor
2025-10-10,Delhi,201.8,329.7,69.5,2.54,21.9,20.2,53,4.9,363,Very Poor
2025-10-10,Noida,132.9,237.4,39.6,1.71,17.1,23,44,4.2,310,Very Poor
2025-10-10,Gurugram,163.4,295.6,52.9,1.99,17.5,21.6,47,3.8,333,Very Poor
2025-10-10,Faridabad,170.6,371.8,69.1,2.42,21.7,23.6,38,4.1,339,Very Poor
2025-10-10,Ghaziabad,145.9,290.6,61.1,1.92,20.1,21.6,39,5.6,320,Very Poor
2025-10-11,Delhi,150.4,258.1,51.3,2.34,18.6,23.8,46,6.3,323,Very Poor
2025-10-11,Noida,152.1,333.3,45.7,2.29,22.7,24,43,5.4,325,Very Poor
2025-10-11,Gurugram,123.4,262.8,42.7,1.84,17.6,22.8,52,5,303,Very Poor
2025-10-11,Faridabad,167.5,348.2,59.8,2.74,19.7,20.8,52,4.7,337,Very Poor
2025-10-11,Ghaziabad,145.9,295.4,53.4,1.81,19.7,22.2,39,4.8,320,Very Poor
2025-10-12,Delhi,154.2,318,46.3,2.72,21.8,21.5,53,6,326,Very Poor
2025-10-12,Noida,125.1,245,38.9,1.99,17,21.4,47,4.5,304,Very Poor
2025-10-12,Gurugram,139,230.8,52.2,1.88,21.6,21.3,46,4.5,315,Very Poor
2025-10-12,Faridabad,151.9,257.6,62.9,2.47,21.7,22.9,53,3.8,325,Very Poor
2025-10-12,Ghaziabad,139.6,298,52.9,2.22,17.8,20.9,52,3.8,315,Very Poor
2025-10-13,Delhi,201.6,424.3,77.2,3.53,27.9,21.9,47,3.4,393,Very Poor
2025-10-13,Noida,241.8,431.6,91.1,3.3,27.2,20.2,45,6.7,402,Severe
2025-10-13,Gurugram,208.5,444.7,84.1,3.45,20.9,20.6,39,5,418,Severe
2025-10-13,Faridabad,260.9,571.9,83.7,4.23,22.3,22.4,53,3.5,500,Severe
2025-10-13,Ghaziabad,267,572.7,86.2,3.9,28.7,22.1,45,5.7,500,Severe
2025-10-14,Delhi,287.1,531.7,88.1,3.65,27.3,22.8,38,3.6,500,Severe
2025-10-14,Noida,187.5,361.7,74.2,2.5,18.7,23.3,42,5.3,352,Very Poor
2025-10-14,Gurugram,246.2,448.8,86.1,3.45,29.8,21.8,49,4,424,Severe
2025-10-14,Faridabad,222.1,433.2,81.5,3.74,21.9,23.1,54,4.2,404,Severe
2025-10-14,Ghaziabad,238.8,514.8,84.2,3.44,20.1,21,41,4.9,500,Severe
2025-10-15,Delhi,301.9,624.8,87.9,4.07,12.9,22.8,42,4.5,500,Severe
2025-10-15,Noida,384.8,720,146.8,5.35,15.5,20.4,54,6.3,500,Severe
2025-10-15,Gurugram,308.6,594.5,103.5,4.93,12.5,22,48,5.2,500,Severe
2025-10-15,Faridabad,474.3,879.8,147.8,7.62,12.5,21.8,44,6.3,500,Severe
2025-10-15,Ghaziabad,406.7,793.3,164.9,6.56,14.8,23.8,54,4.9,500,Severe
